Gene Symbol	1.ctrl	2.ctrl	3.dox	4.dox	5.acti	6.acti	7.fccp	8.fccp	9.mb	10.mb
PIAS4	10.8307	10.9911	7.53461	13.6865	7.38332	10.1643	8.34939	11.8728	7.2081	11.9791
PIBF1	10.5712	10.1652	9.72374	9.12504	9.5093	9.00365	10.2121	9.64756	11.4316	10.6106
PICALM	10.6408	9.84454	10.3942	8.79765	10.7928	9.83874	10.4728	9.39559	10.2709	9.55202
PICK1	9.70776	8.79206	10.0667	9.59982	8.80114	9.71842	10.588	11.6727	10.3108	10.7426
PID1	6.23224	6.00425	9.63909	7.89612	11.296	10.6421	13.6401	13.6301	10.8889	10.1311
PIEZO1	12.0647	10.4243	10.7177	10.4217	9.71041	10.0923	8.50873	8.72391	9.66647	9.66983
PIEZO2	12.5162	11.5576	11.4237	10.8248	9.20378	9.01844	7.92517	8.32364	9.80579	9.40088
PIGB	11.5696	9.91842	9.46559	9.90218	13.965	9.99933	6.8921	8.67877	7.19018	12.4188
PIGG	10.3522	10.9563	9.20466	8.92682	10.0155	10.0535	9.39134	9.89963	10.5085	10.6915
PIGH	10.5456	11.3785	9.63364	10.7611	8.11623	10.4215	8.15399	9.36516	9.9062	11.7181
PIGK	10.3152	10.8583	10.7129	9.38745	9.65118	9.93404	8.68054	9.07944	11.1273	10.2537
PIGN	11.0559	10.4734	10.1705	10.4238	8.70896	9.51925	8.00402	8.76757	11.2747	11.6018
PIGO	11.2973	10.45	9.80369	9.57704	9.48542	9.90579	9.45287	9.31063	10.6554	10.0618
PIGQ	10.5195	10.2503	10.9216	10.1768	9.26508	8.81142	7.53915	8.45618	11.996	12.0639
PIGS	11.5621	11.1937	9.54036	10.5387	9.01376	9.73052	8.90787	8.63869	11.0526	9.8217
PIGT	10.827	10.4523	9.61989	9.97922	9.41373	9.68808	8.95022	9.38714	10.7659	10.9166
PIGU	12.4356	9.95129	10.4877	8.76698	9.23043	9.59827	8.17291	9.45278	11.4353	10.4687
PIGW	10.4559	11.472	10.3839	11.8823	10.7087	10.7158	8.31157	9.73357	7.45511	8.8812
PIH1D1	9.87061	9.26909	9.94501	10.2543	10.1165	9.92577	10.3848	10.9418	9.88611	9.406
PIK3C2A	11.1245	11.0517	9.98028	10.101	9.18473	9.05849	9.38375	9.45782	10.3528	10.3049
PIK3C2B	10.1278	9.49277	8.10988	10.2323	10.1167	9.32713	11.3117	11.6689	9.41744	10.1953
PIK3C3	10.2395	9.69511	9.81646	9.88201	9.94321	9.99712	9.89807	10.2	10.0784	10.2502
PIK3CA	9.58726	8.14992	10.7245	10.4192	10.2626	9.7975	9.67139	10.1404	10.8254	10.4219
PIK3CB	9.53609	8.84678	10.4549	10.5835	9.77401	10.1358	9.7453	9.92659	10.662	10.335
PIK3R1	9.71575	8.5918	9.91651	10.7553	9.73756	10.1227	10.0155	10.7599	9.91277	10.4722
PIK3R2	10.6786	9.59944	10.4975	11.8774	8.2449	8.59068	9.52431	9.77882	10.9512	10.2572
PIK3R3	13.3135	8.82135	11.4109	7.92261	9.15265	7.80527	11.2306	8.30632	12.122	9.91489
PIK3R4	9.56193	8.24917	10.3002	9.48018	9.97418	9.89869	10.3662	10.1001	10.9598	11.1096
PIKFYVE	10.7275	10.1287	9.63355	9.63728	9.7645	9.91975	9.57307	9.99962	10.0415	10.5745
PIN1	9.70137	9.85404	9.54398	11.125	10.3002	9.40613	10.4062	10.2325	9.41951	10.0111
PIN4	9.63762	10.3407	10.7576	10.958	10.4319	9.56498	10.4995	9.8661	9.29871	8.64487
PINX1	9.94893	11.6417	9.31284	8.95856	10.1902	10.9257	10.1432	11.5087	9.13408	8.23604
PIP4K2A	10.0056	10.1575	10.1001	10.1122	9.80413	10.535	9.19032	9.60629	10.4146	10.0743
PIP4K2B	10.1041	8.90944	10.3284	10.136	10.1959	9.82633	10.1645	9.62354	10.5886	10.1232
PIP4K2C	10.8488	9.14867	10.486	9.64731	9.88468	8.85481	10.0327	9.49815	11.0159	10.583
PIP5K1A	10.7776	10.0888	8.63851	9.0673	10.1088	10.8805	11.2689	11.0482	9.05629	9.06508
PIP5K1C	10.1448	9.38182	10.3495	9.4441	9.59249	10.1085	9.85785	10.0761	11.063	9.98171
PIR	9.11385	8.14426	10.774	11.627	10.255	10.7843	10.0504	10.9847	9.37631	8.89011
PISD	14.5925	14.6519	13.4546	11.987	7.8575	7.45478	3.66128	3.56898	11.0997	11.6717
PITHD1	8.79701	8.6095	10.0797	10.6825	10.879	10.7058	9.96799	11.2584	9.40875	9.61138
PITPNA	9.16039	8.95454	10.5433	10.7117	10.5687	10.3102	10.8152	11.0393	9.18139	8.71536
PITPNB	9.74633	8.73888	10.796	10.885	10.695	10.149	10.6039	10.7108	9.21089	8.46426
PITPNC1	8.29799	9.09099	9.2549	10.4409	9.62819	10.7544	10.1079	11.9104	9.4864	11.028
PITPNM1	10.3322	9.60414	9.5057	9.64216	9.07428	8.75258	7.48006	8.39806	13.4439	13.7669
PITRM1	9.52571	10.2402	8.57876	8.56357	11.8487	11.8794	10.1862	11.2983	8.69642	9.18261
PITX1	9.16177	10.3649	10.9001	12.5447	8.64816	9.06419	10.9266	11.2369	8.66671	8.48601
PJA2	12.3022	11.2925	11.0745	9.96978	8.11931	7.94594	9.84356	9.69934	10.0635	9.68947
PKD1L1	9.19321	9.1772	9.64123	9.73429	10.8537	11.5933	9.6795	10.5735	9.48497	10.0692
PKD2	10.7575	10.9241	9.30478	10.3252	8.18914	9.10254	9.62696	8.4164	11.3531	12.0003
PKIB	9.4665	11.5763	11.0076	10.3979	10.1962	9.94283	9.13367	8.26388	9.92514	10.09
PKM	10.0001	8.55191	9.78041	9.77641	11.2642	9.6797	9.93247	9.45905	11.0805	10.4753
PKM	9.25585	8.66129	10.4899	10.8453	10.1315	9.92321	9.64079	9.64062	10.8009	10.6106
PKN1	9.72247	8.64152	10.894	11.2125	9.26134	9.53741	11.0347	11.9441	8.94735	8.80461
PKN2	11.0653	10.173	9.95642	9.85226	9.24579	9.22503	9.45471	9.32834	10.9814	10.7178
PKN3	11.2007	10.3739	10.3909	10.5078	9.31146	10.0166	8.87219	9.19617	9.94417	10.1861
PKNOX2	10.9446	10.4115	10.7666	10.5787	10.3002	10.6187	9.43224	9.7436	9.03055	8.17322
PKP2	8.37744	9.5097	13.9939	10.2054	9.83756	10.2241	5.83034	11.7611	9.58747	10.673
PKP3	9.51721	9.31634	9.48274	10.3968	11.106	10.6886	10.23	10.0431	9.41864	9.80061
PKP4	10.2879	10.2677	9.54609	10.0509	9.51189	9.79438	9.06393	9.28527	10.6675	11.5243
PLA2G12A	12.6876	13.2117	8.36917	10.7318	8.56196	8.12562	8.83051	9.3678	9.56369	10.5501
PLA2G15	10.7931	11.0251	9.32784	9.33902	9.30752	9.77024	8.68572	8.32377	11.9145	11.5131
PLA2G16	7.97322	8.61807	7.879	8.698	10.3015	10.2974	12.625	13.7569	10.7159	9.13516
PLA2G4A	10.4781	10.1753	10.2603	10.6541	10.404	10.5731	9.87859	10.0096	8.79298	8.77398
PLA2R1	11.4145	10.3249	10.5781	9.77459	9.52461	9.54471	7.43351	7.92089	12.5074	10.9767
PLAA	9.64985	8.46934	10.4955	9.53221	11.0837	10.0336	10.6681	9.65567	10.6863	9.72579
PLAUR	10.2283	9.64648	9.77427	8.08416	9.73736	8.56685	6.89327	6.76561	15.8608	14.443
PLBD1	10.1522	10.3485	10.2058	9.58327	10.307	9.96183	8.75511	9.53003	10.2873	10.869
PLBD2	10.7234	10.6379	10.2761	9.48967	9.20242	9.13832	8.50235	8.33062	11.6918	12.0075
PLCB1	9.83567	8.9876	10.4676	9.36951	9.40136	9.19372	9.50292	9.5935	11.8327	11.8154
PLCB3	9.98868	9.81157	10.1544	10.7381	9.71533	9.8925	9.39846	9.25677	10.3186	10.7257
PLCB4	9.38342	8.94894	8.08568	8.68908	10.527	8.99544	11.4125	11.8657	11.3317	10.7604
PLCD1	9.68311	8.82036	10.447	10.2132	10.607	10.0464	8.26864	8.63822	11.6862	11.5897
PLCD3	9.35251	8.89206	9.32799	9.9987	9.84079	10.2008	10.9615	10.8911	9.91632	10.6183
PLCG1	9.59647	8.92708	10.5831	10.4269	9.98906	10.0887	9.69154	10.1226	10.6425	9.93205
PLCH1	11.5815	7.98843	10.7363	8.06014	11.3256	8.94308	8.42893	8.27517	13.0787	11.5821
PLCL1	9.29064	8.75734	11.2173	11.3101	9.82328	8.79897	8.44881	9.22297	11.6118	11.5188
PLCL2	9.99547	9.30376	9.36341	10.3555	9.79926	9.35627	9.58154	9.6901	11.8647	10.69
PLCXD3	10.3231	8.34357	13.5092	11.784	10.8785	9.45413	7.99554	8.34993	9.67579	9.68632
PLD1	11.5085	11.6382	9.98418	10.1484	9.89972	9.94229	8.13482	8.75733	9.9799	10.0066
PLD3	10.1881	9.8544	11.0275	10.3572	8.9053	9.81461	10.2181	10.9511	9.26424	9.41933
PLEC	9.76691	11.0957	9.6575	9.60723	9.7403	9.66476	10.1804	10.0816	10.0103	10.1953
PLEC	10.6003	10.6153	10.5595	9.48062	9.26201	9.41281	9.33396	9.75654	10.2533	10.7257
PLEC	10.0026	19.807	7.26578	7.88595	10.9511	7.82005	11.3015	9.32648	7.90809	7.73144
PLEC	11.7109	11.6236	12.125	9.81491	9.36428	7.69344	8.46784	7.99379	11.5678	9.6384
PLEK2	9.58753	8.29789	9.67293	9.74481	9.32888	9.42844	10.1922	10.5637	11.7983	11.3853
PLEKHA1	9.03629	9.42578	9.81721	9.65756	9.34759	9.88204	10.2375	10.2266	10.9909	11.3786
PLEKHA2	9.85121	9.35232	10.0858	10.4137	10.1573	10.1262	9.5934	10.2816	10.0346	10.1039
PLEKHA5	10.029	10.2309	11.1979	10.1687	9.84165	9.85278	9.45214	10.1247	9.62038	9.48186
PLEKHA6	10.1285	11.406	8.72618	9.30072	9.80482	9.5055	10.6275	10.2499	9.84629	10.4045
PLEKHA7	10.2758	9.19387	10.5983	9.48974	11.1983	8.4261	10.7575	8.94367	11.2922	9.8246
PLEKHF2	10.1894	8.82925	10.0937	10.3779	10.7004	9.90088	10.6998	10.35	9.76135	9.09743
PLEKHG2	10.0446	10.0526	8.93089	9.22293	9.83355	9.50836	9.35579	9.82972	11.9821	11.2395
PLEKHG3	10.9359	11.5581	9.86623	10.0229	9.91076	9.99315	9.46005	9.1824	9.58878	9.48168
PLEKHG4	10.3828	9.74866	10.3993	9.35073	9.41674	10.3422	10.6671	10.7084	9.79181	9.19226
PLEKHH3	10.7415	10.2783	10.3409	10.2847	9.57635	9.3294	8.17919	8.21593	10.9457	12.1079
PLEKHM2	10.4391	9.06437	9.68158	10.5223	9.86305	10.1002	9.53291	9.92177	10.6113	10.2634
PLEKHO2	10.4742	8.81016	9.82351	8.64806	9.53706	9.12776	10.1762	9.49384	12.9404	10.9689
PLG	8.24148	11.3659	7.73975	8.32729	11.2595	11.4085	11.318	10.4395	9.89283	10.0072
PLGRKT	10.9926	10.3913	12.1234	9.51436	10.3403	10.6424	8.05898	7.97296	10.7775	9.18606
PLIN2	7.1897	6.66049	7.28082	7.74849	13.8566	13.1576	13.3525	18.6763	5.07779	6.99984
PLIN3	10.0301	9.875	10.4607	11.3818	9.88563	9.88878	9.70952	9.97477	9.6631	9.13072
PLK1	12.1698	11.3997	9.49637	9.26283	7.15284	7.31892	7.09921	7.0431	14.3869	14.6703
PLK1S1	11.0641	10.71	10.4596	9.90784	10.0078	9.72161	8.87148	9.08692	10.4238	9.74673
PLOD1	9.66438	9.2296	9.02652	7.99372	8.72781	8.17401	8.04434	7.8206	16.0873	15.2318
PLOD2	9.98454	11.1338	8.18727	9.5258	7.71101	8.18442	7.27808	7.45778	14.4022	16.1351
PLOD3	9.97269	9.44721	9.83072	9.11692	10.0939	9.75764	9.60626	9.18226	11.6516	11.3408
PLP2	10.2211	10.2317	9.49743	9.86844	10.0854	10.4777	9.0584	10.1011	9.54589	10.9129
PLRG1	11.0983	10.1699	10.6416	9.85921	9.71935	9.39604	9.70598	9.94403	9.92945	9.53609
PLS1	10.9741	9.26627	10.4431	9.13795	10.5152	9.6951	10.3345	9.6068	11.0174	9.00959
PLS3	10.2204	9.26049	10.1802	10.2263	10.5614	9.97967	10.7332	10.3302	9.59125	8.91697
PLSCR1	11.0128	9.30201	8.85318	8.36859	10.3559	10.1051	9.79704	9.67633	11.5107	11.0183
PLSCR3	10.3946	7.85199	10.4797	10.8573	10.0093	10.0435	8.73477	8.59004	11.308	11.7308
PLXDC2	9.94273	9.55251	8.7285	8.8871	10.5716	10.377	9.22071	8.98476	11.8274	11.9077
PLXNA1	10.9153	9.918	9.846	9.25786	9.69095	9.54557	9.07894	8.42004	12.1851	11.1422
PLXNA2	9.65221	10.4238	9.64583	9.80586	8.63828	9.41337	6.79021	7.65807	13.6462	14.3262
PLXNA3	10.0929	10.0628	9.42223	9.39104	9.73511	9.65442	8.26667	8.94264	12.3954	12.0368
PLXNB1	11.0672	10.4138	9.30715	10.1115	9.25861	9.97402	8.23247	8.59711	11.2117	11.8264
PLXNB2	11.4243	11.1183	10.6522	10.0934	9.23658	9.63343	8.43948	8.52631	10.5721	10.304
PLXND1	9.21099	9.71213	9.63361	9.8921	9.60321	9.27035	7.0552	7.54605	13.5101	14.5662
PM20D2	9.28481	8.96493	10.4326	10.713	9.80572	10.3175	9.23367	10.2824	10.5211	10.4443
PMEPA1	11.1219	11.8131	10.7234	9.19132	7.36983	7.79349	7.74849	7.32724	13.3724	13.5389
PMF1	9.81282	10.2343	9.74427	9.94252	9.51017	9.46162	9.62303	9.62684	11.0309	11.0135
PML	10.3758	10.3279	8.65153	8.72041	9.90773	10.2197	8.9263	9.28418	11.6779	11.9085
PMM1	8.95171	7.95578	11.2196	9.44296	10.6461	9.50585	11.1711	10.0695	10.9952	10.0421
PMM2	9.00121	9.17565	10.3857	11.1502	10.2625	10.5961	10.9215	11.1909	8.65983	8.65632
PMPCA	9.96812	9.57442	8.84467	8.1127	13.7027	13.7905	9.562	9.7738	8.33066	8.34042
PMPCB	10.0121	10.0705	8.79038	8.50569	12.6691	13.0635	9.95757	10.1294	8.34191	8.45996
PMS1	8.99646	8.97157	10.4498	10.0658	10.7823	10.0187	11.2504	10.7947	9.52676	9.14356
PMS2	9.31518	9.31409	10.3674	10.5239	10.4005	10.3519	10.7378	10.479	9.24323	9.26715
PMS2CL	9.22027	12.094	12.5059	12.5006	9.20356	12.1867	10.7304	12.0114	4.99005	4.55719
PMS2P11	9.35897	10.0758	9.17287	8.43973	7.63616	11.1799	8.61581	10.151	13.5351	11.8346
PMVK	9.12245	8.72396	10.7354	11.8981	10.0279	11.3665	10.0093	11.605	8.01559	8.49574
PNISR	9.20078	10.8592	9.94481	9.85023	10.7084	10.7325	10.7629	9.8005	9.14991	8.99073
PNKD	11.8403	11.417	9.4488	8.66723	14.3335	13.9027	4.14062	5.36144	10.1843	10.7041
PNKP	9.83343	8.76228	11.3241	9.98274	10.421	10.2967	10.3892	10.2049	9.68955	9.09593
PNMA1	10.1146	9.78492	10.3942	11.0385	7.59774	8.16675	9.97443	10.3386	11.4756	11.1147
PNMA2	9.21807	8.73043	9.41379	9.99215	8.04532	7.93986	12.1154	12.8107	11.0296	10.7047
PNMA3	10.2866	7.65856	11.6338	11.3826	9.8851	9.7383	9.43368	9.63713	11.1204	9.22388
PNN	10.3261	11.8694	9.87524	9.5967	9.80112	10.0626	9.79453	9.44929	9.57386	9.65111
PNO1	9.88211	9.63032	10.0057	9.94018	11.1927	11.3234	11.3177	11.9727	6.94054	7.7946
PNP	9.56733	8.28612	11.1933	10.6526	10.6363	10.4127	10.3856	10.233	9.73305	8.9
PNPLA4	10.5881	10.7172	7.87708	7.67399	10.212	10.592	10.5747	11.6789	9.86113	10.2249
PNPLA6	9.97147	10.0942	9.03242	8.36912	9.95044	9.83326	8.95469	8.68206	12.9509	12.1614
PNPLA8	9.0949	9.86663	8.9557	8.46189	11.4804	11.4098	9.59057	10.545	10.2795	10.3156
PNPO	8.92858	8.9416	10.9022	11.8608	10.1295	10.5591	10.6604	11.3385	8.2487	8.43065
PNPT1	9.75789	9.5482	8.77479	8.2339	12.034	12.1811	10.9315	11.5185	8.53805	8.48214
PNRC1	9.55925	10.2397	8.71844	8.55676	8.04788	8.58554	7.84488	7.19767	14.0352	17.2147
POC1A	9.88939	9.00894	10.8422	11.1422	8.72114	8.59537	10.0333	9.82369	10.9802	10.9635
POC1B	9.12517	9.56448	10.4292	9.54217	9.98338	10.2897	8.47695	9.46272	11.2109	11.9153
POC5	9.48022	9.58947	9.26829	9.22809	10.0998	9.89671	10.0437	9.50979	11.7648	11.1191
PODXL	10.5743	10.9875	9.55881	9.43472	9.62771	9.95258	9.30479	9.91827	10.2274	10.4139
PODXL2	13.0831	12.1643	8.70738	9.80082	7.80499	9.58521	10.3918	10.0448	8.88316	9.53439
POFUT1	10.3714	11.1115	9.59448	9.72937	10.3705	9.61818	9.55846	8.67217	10.7876	10.1863
POFUT2	9.6046	9.8958	10.3086	9.61754	9.11004	10.3383	9.07077	10.1182	10.5953	11.341
POGK	9.44646	9.51763	10.7457	10.5074	9.36661	9.69192	10.4094	10.2633	10.3495	9.70205
POGLUT1	10.4272	10.7397	9.96524	8.95287	9.98675	9.49825	9.80242	9.72549	10.71	10.192
POGZ	10.9911	11.0209	10.1073	9.39313	9.75201	9.48341	9.31588	9.10751	10.1948	10.634
POLA1	10.1574	9.53907	10.5593	10.223	9.59752	9.92756	9.37866	9.39275	10.7399	10.4849
POLA2	9.65395	9.82126	10.0637	10.5301	9.53381	10.3198	9.65634	9.3396	10.2488	10.8326
POLB	8.26463	8.57016	9.69318	9.71842	10.7351	10.7073	10.9123	10.5978	10.7627	10.0384
POLD1	11.4356	10.1002	13.3661	12.2395	11.1044	10.919	10.0449	9.5722	5.72423	5.49376
POLD2	10.4791	9.92333	12.4138	11.4726	10.3863	10.208	10.3637	10.0687	7.57552	7.10883
POLD3	10.6171	11.1716	10.7092	11.2114	10.8553	10.0625	10.0757	9.69927	7.63635	7.96153
POLDIP2	12.2846	11.0626	10.6125	9.38459	11.119	10.8576	7.36628	7.34099	10.2902	9.68163
POLDIP3	10.9669	11.6531	10.1817	10.2337	9.22878	9.06597	9.80515	9.35424	9.83268	9.67774
POLE	12.32	12.1831	12.6644	12.229	10.4183	9.85582	8.12856	8.46537	6.77667	6.95889
POLE2	12.8864	11.4101	11.1867	11.0303	10.2058	10.8076	8.91304	8.22472	7.61173	7.72367
POLE3	9.25427	9.75721	10.2268	11.5054	9.84082	9.75116	10.6458	10.5297	9.33293	9.15593
POLE4	11.2723	9.63525	11.4237	12.3624	11.2037	10.7701	8.98225	7.97768	7.04368	9.32894
POLG	10.2894	10.5304	9.47788	8.75231	10.6086	11.0402	10.5606	10.7488	8.99444	8.99727
POLG2	9.71522	9.43832	8.2333	8.15164	12.5714	12.5575	10.8285	11.5363	8.15789	8.80998
POLI	8.84363	9.45348	9.5856	10.181	8.90558	11.5281	9.81795	11.1833	8.8716	11.6298
POLK	9.75935	10.0943	9.20017	9.79182	9.90409	9.20242	10.2117	10.5092	10.4828	10.8442
POLL	9.04786	9.57037	9.96183	10.305	10.5691	10.341	9.78635	11.1658	10.0508	9.20188
POLR1A	10.3439	10.4162	9.51851	9.38268	10.4674	10.6865	9.95329	9.87998	9.62383	9.72766
POLR1B	10.0688	10.4062	10.4078	9.62286	10.3392	10.667	10.073	10.1652	9.00269	9.24733
POLR1C	9.61984	10.3159	9.28562	10.3432	10.0621	11.4652	10.0832	11.0716	8.36909	9.38432
POLR1D	9.48657	9.0808	11.5235	9.93835	10.2871	10.2435	11.0509	10.763	8.91335	8.71294
POLR1E	10.1269	9.92983	10.3989	9.35086	11.0005	10.0813	11.2108	10.392	9.22555	8.28331
POLR2A	11.1204	11.3166	10.5463	9.81954	9.33206	9.1658	9.91431	9.59947	9.65867	9.52679
POLR2B	10.3615	9.6678	10.9757	9.9401	10.2181	9.70166	10.3965	9.50427	9.96204	9.27234
POLR2C	10.2006	10.9892	9.58986	10.1684	10.1132	10.2441	9.27408	9.95179	9.52288	9.9459
POLR2D	10.1449	11.2621	9.53294	10.6654	9.10302	8.90184	10.1372	9.6746	10.007	10.5709
POLR2E	10.1485	10.0019	10.2055	10.2246	10.0703	10.403	10.161	10.1783	9.13911	9.46766
POLR2F	10.246	11.4517	8.64335	11.1423	10.6553	9.84246	9.75717	11.711	6.78914	9.76147
POLR2G	10.7977	9.89703	11.3985	10.4499	9.45577	9.58322	9.26138	10.1326	9.59008	9.43378
POLR2H	10.6765	10.1093	11.4152	10.3907	9.9698	9.61503	9.89372	9.39123	9.18622	9.35234
POLR2I	9.97897	10.9215	9.69168	10.3241	10.143	8.48825	9.98968	10.3224	9.78881	10.3517
POLR2J	10.4153	10.0061	9.84047	10.3835	9.59703	10.1604	10.5686	10.2931	9.62548	9.10998
POLR2K	11.8223	10.2878	10.8698	11.048	9.00692	9.51906	9.51905	10.1443	8.8071	8.97581
POLR2L	11.5351	10.5217	10.852	10.5942	9.31642	9.93427	9.79656	10.3073	8.21025	8.93218
POLR2M	8.91457	8.97689	9.39448	9.94988	11.1827	10.1296	10.9459	10.6556	9.99155	9.85882
POLR2M	9.66295	9.31025	10.5128	11.9381	10.2419	9.57769	10.5674	10.8593	8.19342	9.13619
POLR3A	10.0663	10.473	10.9027	10.5586	11.0052	10.817	10.0681	10.365	7.94375	7.80025
POLR3B	9.67386	10.2708	10.1768	10.3088	10.9617	11.5507	10.041	10.4041	8.13742	8.4749
POLR3C	10.2258	10.1273	10.6837	10.5676	10.7697	10.8793	10.4354	10.5701	7.89915	7.84212
POLR3D	10.7502	10.5754	10.8966	9.64337	10.549	10.2575	10.5421	9.97967	8.34365	8.46246
POLR3E	11.0409	9.77817	11.5597	10.0808	10.8403	10.5802	10.6697	9.6596	8.25258	7.53821
POLR3F	10.6824	11.0103	11.0944	10.7402	11.2903	12.0236	10.6076	9.942	6.71462	5.89469
POLR3G	9.35345	11.7466	10.7116	9.29263	9.68693	11.3017	12.4186	9.90767	8.20829	7.37248
POLR3GL	9.59095	9.51241	12.8798	10.1986	11.8876	11.7198	10.2849	9.64224	7.88035	6.40346
POLR3H	10.0953	10.4403	11.2708	9.69489	11.0631	10.4034	10.6333	10.1119	8.50056	7.78642
POLR3K	9.2487	13.6096	9.12379	10.083	10.2833	11.1443	9.04102	8.07836	9.50171	9.8862
POLRMT	10.0109	9.86008	8.34956	8.46556	11.8614	13.4043	9.8508	10.8568	8.55686	8.78371
POM121C	9.41087	10.1978	9.44911	9.41576	9.98172	10.0202	10.0093	9.30175	10.6523	11.5611
POMGNT1	13.2347	12.4716	10.6569	8.95252	9.33799	9.43935	6.82785	8.22128	10.0678	10.79
POMGNT2	10.617	10.1795	10.4518	10.0208	8.8337	9.36874	7.28276	9.0848	11.64	12.5209
POMK	9.31315	9.90323	10.4928	9.7602	9.33021	10.1823	9.62495	9.591	11.0654	10.7368
POMT1	10.5899	11.8607	10.1447	10.1954	8.98591	10.1246	8.56678	9.73197	9.53945	10.2606
POMT2	10.827	9.5884	10.9738	10.1115	10.4402	10.5039	8.36634	9.07118	8.50842	11.6092
PON2	10.8506	10.6528	11.3757	9.98028	9.84719	9.52208	8.44896	8.74467	10.6454	9.93225
POP1	9.61134	9.12043	10.4747	10.2082	10.0763	10.4808	10.0063	10.1759	9.86334	9.98269
POP4	9.86714	9.42917	10.389	9.99475	10.4281	9.83249	10.7427	10.0218	9.29918	9.99567
POP5	9.63106	9.89304	8.84044	9.71327	11.0175	9.40894	10.6654	11.0025	10.0257	9.80217
POP7	9.37257	9.22159	10.3003	9.57726	9.86051	10.6389	10.329	11.1326	9.8702	9.69705
POR	10.8258	10.7984	9.80843	9.4227	10.042	9.951	8.76988	8.8384	10.9429	10.6006
POT1	9.32412	9.71452	10.4361	9.69612	9.78987	9.35447	10.0364	9.71984	11.499	10.4295
POTEKP	9.5005	7.54523	12.2965	11.2603	9.92954	10.1516	10.386	10.8256	9.18806	8.91667
POU2F1	8.99916	8.73619	10.4031	10.0024	10.7076	10.8922	10.5901	10.1452	9.32016	10.2038
PPA1	9.14347	9.04371	10.5442	10.6704	10.987	10.8799	10.9762	10.846	8.62009	8.28895
PPA2	9.15696	9.46656	9.30212	9.07241	10.4884	10.9483	11.6183	12.6701	8.38332	8.89352
PPAN	9.94366	9.67859	9.80512	9.19935	10.6368	10.5117	11.162	10.7356	8.94084	9.38642
PPAP2B	11.1489	10.6146	9.60519	8.86528	9.35326	9.16131	7.31401	7.53985	13.2876	13.11
PPAP2C	12.5296	9.49168	11.0567	9.67944	10.6962	9.76494	7.7906	7.72844	10.5973	10.6651
PPAPDC2	10.1575	10.3904	10.1324	11.4089	10.674	9.64262	9.25927	9.91099	9.66266	8.76117
PPAT	11.2785	9.58647	12.9607	12.3233	12.0993	11.0694	9.69199	9.54578	5.76774	5.67683
PPCDC	8.94372	8.77168	11.0125	12.0245	9.82228	10.4381	10.6189	10.7666	9.09761	8.50415
PPCS	8.71806	7.83626	10.4225	10.4185	10.9907	10.5741	10.6195	11.115	9.98816	9.31712
PPFIA1	10.2145	10.0039	9.88663	9.81667	9.9119	9.58223	9.99891	9.6523	10.5407	10.3922
PPFIBP1	10.7152	10.0261	9.55214	9.77127	9.68998	9.43148	8.85818	8.83712	11.5988	11.5198
PPHLN1	9.56317	10.9681	9.43676	9.84874	10.111	10.6143	9.64577	10.1606	9.60408	10.0476
PPHLN1	10.3635	11.0067	8.86775	8.66723	10.5382	9.2031	10.0699	9.41625	10.9068	10.9606
PPIA	9.64806	9.74808	10.5391	12.26	10.0666	10.1392	9.79827	9.84292	8.7949	9.16286
PPIA	10.5958	9.34321	11.8912	9.69814	9.91488	9.54299	8.74707	8.98693	10.9133	10.3665
PPIB	10.0238	12.2707	8.71745	11.1425	9.37037	10.1314	8.5499	9.04023	9.59827	11.1554
PPIC	10.5254	9.28026	10.4047	9.40585	9.77553	8.29431	7.16267	7.0956	14.7405	13.3151
PPID	10.2001	9.72735	9.45973	10.7987	10.1625	9.82862	10.8427	10.9228	8.91399	9.14351
PPIE	10.2622	10.2166	10.8607	9.00451	10.3548	9.83696	11.0158	9.81466	9.79959	8.83426
PPIF	10.1651	11.7738	8.7872	8.55763	10.511	11.6503	11.3472	12.0862	7.23613	7.8855
PPIG	9.73846	12.2681	9.39625	9.47079	10.5373	9.71207	10.1038	9.69676	9.69029	9.38614
PPIH	10.4149	9.76321	10.5683	10.2297	9.86063	9.70461	10.3755	9.73	9.90894	9.44425
PPIL1	9.6038	9.38719	10.6222	9.86368	10.5396	10.1116	10.865	10.1758	9.67779	9.15331
PPIL2	10.6111	10.5017	10.2113	10.1856	9.43983	9.91296	9.25456	9.41285	10.3846	10.0855
PPIL3	8.58113	9.53652	9.90925	9.85734	10.8562	10.1042	11.0811	10.6135	10.2294	9.23134
PPIL4	10.1052	10.129	9.48675	9.41124	10.2815	10.1334	9.95817	9.9694	10.4915	10.0338
PPIP5K1	9.86698	9.60788	10.3382	11.2103	9.69164	10.582	9.011	10.5193	9.20725	9.96544
PPIP5K2	9.75521	8.99363	10.2849	11.5113	9.80911	9.52746	9.74097	9.7251	10.4163	10.2361
PPIP5K2	10.6116	10.8946	9.08951	11.1626	9.43202	9.25156	9.06203	8.0991	11.5273	10.8696
PPL	9.68611	10.4721	8.85625	9.04844	8.51486	8.51991	8.79986	8.44768	13.8129	13.842
PPM1A	9.26605	9.18524	10.9762	10.7347	10.1116	10.275	10.1047	10.3069	9.79149	9.24807
PPM1B	9.48037	8.82085	10.5619	10.5283	10.0876	10.7446	10.273	10.7395	9.46606	9.29775
